_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one_category,choose_one_category:confidence,choose_one_category_gold,tweet_id,tweet_text
917882855,false,finalized,3,3/28/2016 09:45:11,not_related_or_irrelevant,0.6752,,'451228575727763456',RT @clau373: pueden venir a lavar ropa a mi casa especialmente la gente que tiene bebes #IQUIQUEAYUDAIQUIQUE #Iquique 65837270
917882856,false,finalized,3,3/28/2016 09:34:30,donation_needs_or_offers_or_volunteering_services,0.6649,,'451228577044783104',"RT @mimi_reyesv: MÃ±n a las 5:00 pm afuera de la puerta principal del CODE , se ira a ayudar a los abuelit@s que se encuentran ahi #iquique â€¦"
917882857,false,finalized,3,3/28/2016 09:10:19,not_related_or_irrelevant,1.0,,'451228577267474432',"#FuerzaChile #malvinas  no me importa , fuerza pero , esta muy mal ayudar a una guerra y le dieron la espalda a argentina re mal hay loco."
917882858,false,finalized,3,3/28/2016 08:55:45,donation_needs_or_offers_or_volunteering_services,0.6887,,'451228577691086848',"RT @PaulaMendoza: Ayudemos a #Iquique cn artÃ­culos de higiene y cuidado personal. Aportes en Manuel de Salas 114, Pza #Ã‘uÃ±oa F 22533555 httâ€¦"
917882859,false,finalized,3,3/28/2016 09:31:22,sympathy_and_emotional_support,0.6693,,'451228578286678016',"RT @REFORMACOM: Lucero enviÃ³ oraciones a Bolivia tras la alerta de tsunami desatada por el sismo en Chile, lo que provocÃ³ burlas http://t.câ€¦"
917882860,false,finalized,3,3/28/2016 09:59:27,injured_or_dead_people,0.6678,,'451228578726690816',RT @CNNEE: #Bachelet declara zona de catÃ¡strofe en tres ciudades tras terremoto en #Chile; van seis muertos http://t.co/G2KkHvU8cC
917882861,false,finalized,3,3/28/2016 09:00:23,injured_or_dead_people,1.0,,'451228579829792768',"RT @trafficMERIDA: via @NelsonVenot: en chile mueren 6 personas por un terremoto, en venezuela han muerto 37 por la ineptitud de un gobiernâ€¦"
917882862,false,finalized,3,3/28/2016 08:44:31,injured_or_dead_people,1.0,,'451228580845199360',"Terremoto con seis muertos en Chile pone a prueba nuevo Gobierno de Bachelet: SANTIAGO DE CHILE, Chile.- Chile... http://t.co/ca0KA31jFx"
917882863,false,finalized,3,3/28/2016 09:05:37,donation_needs_or_offers_or_volunteering_services,1.0,,'451228580857774080',RT @correoorinoco: #Argentina aportarÃ¡ electricidad a #Chile ante situaciÃ³n por #terremoto http://t.co/lmLdos7nu4 @CFKArgentina @ahorroenerâ€¦
917882864,false,finalized,3,3/28/2016 08:42:30,donation_needs_or_offers_or_volunteering_services,0.6569,,'451228581788925952',#Olle_Jeffry Afectados por terremoto en Chile protestan por falta de ayuda: SANTIAGO DE CHILE... http://t.co/artEX8NcVk [ #Swagmundial ]
917882865,false,finalized,3,3/28/2016 09:27:16,injured_or_dead_people,1.0,,'451228581981470720',Cinco muertos tras terremoto en Chile http://t.co/fBDDcxNnFW Unete @TeamPGV
917882866,false,finalized,3,3/28/2016 09:12:17,donation_needs_or_offers_or_volunteering_services,1.0,,'451228582367735808',RT @zineurona: #IQUIQUE HOY EN LA UTA PARA AYUDAR A DAMNIFICADOS POR EL TERREMOTO DEL 1 DE ABRIL EVENTO PARA TODAS LAS EDADES ENTRADA SOLO â€¦
917882867,false,finalized,3,3/28/2016 09:12:17,injured_or_dead_people,1.0,,'451228582539718656',"[#IUnTalJonatahan] Suman cinco muertos por terremoto en Chile: SANTIAGO, Chile, 1 de abril.... http://t.co/Nk9KI3bonY [#IUnTalJonatahan]"
917882868,false,finalized,3,3/28/2016 09:59:27,donation_needs_or_offers_or_volunteering_services,1.0,,'451228583864717312',RT @Trisotti_Dptdo: El equipo sigue trabajando para ayudar a las familias afectadas de la regiÃ³n. @RenzoTrisotti @Luzebensperger #Iquique hâ€¦
917882869,false,finalized,3,3/28/2016 08:38:52,injured_or_dead_people,1.0,,'451228584263176192',Cristo Viene Ya Gobierno de Chile confirma cinco muertos a causa del terremoto http://t.co/WaQNBmcZ6u Cristo Viene Ya
917882870,false,finalized,3,3/28/2016 08:43:29,not_related_or_irrelevant,0.3489,,'451228584292941824',"RT @_Larguirucho_: Tsunami y terremoto en Chile. Chile pidiendo ayuda a Argentina. Fecha de hoy, 2 de Abril. IronÃ­a en estado puro."
917882871,false,finalized,4,3/28/2016 08:35:26,injured_or_dead_people,1.0,,'451228584355442688',Muertos aumentan a seis y levantan alerta de tsunami tras terremoto en Chile: SANTIAGO DE CHILE.- Las vÃ­ctimas mortales del terremoto...
917882872,false,finalized,3,3/28/2016 09:14:46,other_useful_information,0.673,,'451228584703574016',Damnificados por terremoto en Chile reclaman falta de ayuda | ExcÃ©lsior http://t.co/xshN87uczb  vÃ­a @Excelsior
917882873,false,finalized,3,3/28/2016 08:52:25,caution_and_advice,0.6668,,'451228584762306560',"RT @Queeneritaa: ""@daddy_yankee: Fuerza PerÃº y Bolivia!"" // Bolivia...cuidado con el Tsunamiiiiii... #TerremotoEnChile #FuerzaChile"
917882874,false,finalized,3,3/28/2016 08:36:41,donation_needs_or_offers_or_volunteering_services,1.0,,'451228585143984128',RT @UnDiaParaDar: Â¡SÃºmate a #AyudarEsMiNorte y apoya a los afectados por el terremoto en Chile! MÃ¡s informaciÃ³n en @AYUDARcl http://t.co/9pâ€¦
917882875,false,finalized,3,3/28/2016 08:51:11,injured_or_dead_people,1.0,,'451228585685450753',Terremoto en #Chile deja 6 muertos y varios heridos &gt;&gt;&gt; http://t.co/zxTR0zyKLo
917882876,false,finalized,3,3/28/2016 08:51:38,caution_and_advice,1.0,,'451228586356137985',RT @RT_Cuba: Centro de advertencias del #PacÃ­fico emite alerta de #tsunami para #Hawai tras el #TerremotoenChile.
917882877,false,finalized,3,3/28/2016 08:51:38,injured_or_dead_people,1.0,,'451228587124097024',Cinco muertos tras terremoto en Chile http://t.co/B4MBroMy3S Unete @TeamPGV
917882878,false,finalized,3,3/28/2016 08:38:52,injured_or_dead_people,1.0,,'451228587170222080',"RT @CNNMex: #LoÃšltim: El #terremoto en Chile deja cinco muertos, dos por infarto y tres por derrumbes de estructuras http://t.co/gOBnN4BL3F"
917882879,false,finalized,3,3/28/2016 08:51:11,donation_needs_or_offers_or_volunteering_services,0.3432,,'451228587333795841',Terremoto en Chile: Ollanta Humala ofrece ayuda para buscar desaparecidos http://t.co/uyvvzSQHAw #politica
917882880,false,finalized,3,3/28/2016 08:36:41,injured_or_dead_people,0.6952,,'451228587598049281',6 RT @EmiPerezB: Hay alguna lista de los muertos en terremoto de Chile?
917882881,false,finalized,3,3/28/2016 09:10:19,not_related_or_irrelevant,0.6882,,'451228588176445440',@DesafioChile en el Norte @Pro_Spirit  @MEmpresarias @ProPymeChile #FuerzaChile #FuerzaNorteDeChile #ChileAyudaChile http://t.co/RpFvQLgBad
917882882,false,finalized,3,3/28/2016 08:39:41,donation_needs_or_offers_or_volunteering_services,1.0,,'451228588420136961',22:14 #Iquique RT @taniaalicequinz poblaciÃ³n los puquios4 calle Tamarugal se necesita ayuda urgente por favor!! @HombredeRadio @RoloHahn
917882883,false,finalized,3,3/28/2016 09:07:01,injured_or_dead_people,1.0,,'451228590089048064',RT @MaluC2013: Fuerte terremoto en Chile deja dos muertos y varios heridos: Un poderoso terremoto sacudiÃ³ la noche del martes... http://t.câ€¦
917882884,false,finalized,3,3/28/2016 09:59:27,injured_or_dead_people,1.0,,'451228590538256384',Varios muertos y heridos tras potente terremoto en Chile: Santiago.- Miles de personas permanecÃ­an fuera de sus camas y en alerta en ...
917882885,false,finalized,3,3/28/2016 09:00:23,other_useful_information,0.3376,,'451228590919921665',RT @verosalaberry: RT @Urgencista1: [AHORA #Iquique] Continuan las protestas en sectores perifÃ©ricos en demanda de ayuda http://t.co/pz3E3Fâ€¦
917882886,false,finalized,3,3/28/2016 08:55:45,donation_needs_or_offers_or_volunteering_services,0.6887,,'451228591670706176',"#FuerzaChile ... ahora pidanle ayuda a los ingleses, asÃ­ como ustedes los ayudaron en 1982. #LasMalvinasSonArgentinas todo vuelve chilenos."
917882887,false,finalized,3,3/28/2016 08:39:24,other_useful_information,1.0,,'451228591913566208',Michelle Bachelet resalta comportamiento 'ejemplar' de ciudadanos en Iquique durante terremoto: La mandataria ... http://t.co/7IDWMdj1ty
917882888,false,finalized,4,3/28/2016 09:29:22,donation_needs_or_offers_or_volunteering_services,1.0,,'451228593171881984',[#IUnTalJonathan] Afectados por terremoto en Chile protestan por falta de ayuda: SANTIAGO DE... http://t.co/OIUkdoP91p [#IUnTalJonathan]
917882889,false,finalized,3,3/28/2016 09:42:53,donation_needs_or_offers_or_volunteering_services,0.6722,,'451228594128568321',Vecinos de Iquique levantan barricadas para protestar por la falta de ayudas tras el terremoto: Grupos de veci... http://t.co/alHy3sxKr2
917882890,false,finalized,3,3/28/2016 08:36:16,sympathy_and_emotional_support,1.0,,'451228594346262528',RT @rodrigotapiad: La Chinita del Carmen nos protege en medio del dolor y sufrimiento. Danos mucha esperanza #FuerzaIquique #Iquique http:/â€¦
917882891,false,finalized,3,3/28/2016 09:45:11,donation_needs_or_offers_or_volunteering_services,1.0,,'451228594497282048',RT @CanalRTU: Gobierno de Ecuador ofrece ayuda a Chile tras terremoto http://t.co/OQZTxjnt8m
917882892,false,finalized,3,3/28/2016 09:01:28,not_related_or_irrelevant,1.0,,'451228594824830976',LUCAS PODES AYUDARME CON ESTA TAREA DE MIERDA? we
917882893,false,finalized,3,3/28/2016 08:38:21,donation_needs_or_offers_or_volunteering_services,0.6639,,'451228595180941312',"RT @caroeberle: IrÃ³nico y que justo esta fecha Chile la este pasando mal #FuerzaChile , el argentino no es traidor, el argentino ayuda , peâ€¦"
917882894,false,finalized,3,3/28/2016 09:37:56,sympathy_and_emotional_support,1.0,,'451228595814285312',@Chiobtos les deseo lo mejor! Mis oraciones son por Uds! #FuerzaChile  #FuerzaValpo
917882895,false,finalized,3,3/28/2016 09:14:46,donation_needs_or_offers_or_volunteering_services,0.6643,,'451228595873402880',"RT @clau373: tengo agua   si alguien quiere llenar bidÃ³n, O LLENAR TERMOS CON AGUA CALIENTE ES AYUDA NO NEGOCIO  65837270     #Iquique #Iquâ€¦"
917882896,false,finalized,3,3/28/2016 08:39:41,injured_or_dead_people,1.0,,'451228596221517824',6 muertos y 900 mil evacuados en chile por lo del terremoto
917882897,false,finalized,3,3/28/2016 08:51:28,sympathy_and_emotional_support,1.0,,'451228596741230592',RT @HeyHeyHeyYou_: DEJEN DE ESCRIBIR COSAS SOBRE ESTE TT #MuerteAChilenos Y VAYAN A AYUDAR A LAS PERSONAS. Argentina los apoya siempreâ™¥ #Fuâ€¦
917882898,false,finalized,3,3/28/2016 09:59:27,injured_or_dead_people,1.0,,'451228597328420864',"#TeamAruba Gobierno de Chile confirma cinco muertos a causa del terremoto: SANTIAGO DE CHILE, Chile.- El Gobie... http://t.co/3NdWXiBPtL"
917882899,false,finalized,3,3/28/2016 09:05:37,injured_or_dead_people,1.0,,'451228597488189441',El terremoto en Chile dejÃ³ 6 muertos y daÃ±os menores http://t.co/ccm7rsD9Uq
917882900,false,finalized,4,3/28/2016 09:33:48,donation_needs_or_offers_or_volunteering_services,1.0,,'451228597840515072',"@CNNChile Canales de tv hacen sus programas con el terremoto.ayuden a la gente que necesita llamen a ""DON FRANCISCO"" para el Chile ayuda"
917882901,false,finalized,3,3/28/2016 08:43:29,injured_or_dead_people,1.0,,'451228598780059648',RT @TelemundoNews: Al menos cinco muertos y tres heridos de gravedad hasta el momento tras el #terremoto en #Chile segÃºn ministro del interâ€¦
917882902,false,finalized,3,3/28/2016 08:58:08,donation_needs_or_offers_or_volunteering_services,1.0,,'451228598973001728',"RT @IncognitoChile: Todos mandan fuerza a Chile desde el extranjero por el terremoto, weones lo q se necesita son donaciones no fuerza jajaâ€¦"
917882903,false,finalized,3,3/28/2016 08:34:33,donation_needs_or_offers_or_volunteering_services,0.6707,,'451228598977175552',"Afectados por terremoto en Chile protestan por falta de ayuda: SANTIAGO DE CHILE, Chile.- Â Varias decenas de p... http://t.co/TZLKUoYI6F"
917882904,false,finalized,3,3/28/2016 09:00:23,not_related_or_irrelevant,0.6741,,'451228599127781376',RT @Ampariita: @carolinapinoc  hola Caro sabes de alguna AgrupaciÃ³n Animalista en el  para ir en ayuda de los Animales q sufren con el terrâ€¦
917882905,false,finalized,3,3/28/2016 08:36:41,injured_or_dead_people,1.0,,'451228600079892480',"RT @europapress_es: #Terremoto Chile Al menos cinco muertos tras un sismo de 8,3 grados en el norte de Chile y alerta por tsunami - http://â€¦"
917882906,false,finalized,3,3/28/2016 08:51:11,donation_needs_or_offers_or_volunteering_services,1.0,,'451228600382259200',"RT @arzoafta: ""Solidaridad, Nuestro Norte"" #iglesia #Antofagasta #Iquique Ayuda a nuestros hermanos en #FuerzaNorteDeChile  http://t.co/mzSâ€¦"
917882907,false,finalized,3,3/28/2016 08:45:38,injured_or_dead_people,0.6509,,'451228601468203008',Cinco muertos tras terremoto en Chile http://t.co/6uux9ZMn7X Unete @TeamPGV
917882908,false,finalized,3,3/28/2016 08:35:28,sympathy_and_emotional_support,0.6997,,'451228601531133952',RT @TeAmoValpo: Ayuda a difundir apoyo a pescadores artesanales de Iquique! #FuerzaChile #TerremotoenChile Favor RT http://t.co/qkSXYONEGh
917882909,false,finalized,3,3/28/2016 08:38:52,donation_needs_or_offers_or_volunteering_services,1.0,,'451228602281897984',RT @MiaManson28: Ofrezco mis servicios profesionales para los afectados por el terremoto. ( EstrÃ©s Post TraumÃ¡tico)  #Iquique
917882910,false,finalized,3,3/28/2016 09:42:53,sympathy_and_emotional_support,0.6722,,'451228602471038976',EstÃ¡n en mis oraciones y en lo mas profundo de mi corazÃ³n. #PrayforChile #TerremotoenChile #Arica #Iquique
917882911,false,finalized,3,3/28/2016 09:34:30,sympathy_and_emotional_support,0.6631,,'451228602508398592',"RT @NNoTeCreo: #TerremotoenChile #Iquiqe #Arica #NortedeChile  El equipo notecreo les desea mucha fuerza. Tengan mucho cuidado. Saludos,"
917882912,false,finalized,3,3/28/2016 09:05:37,not_related_or_irrelevant,0.3565,,'451228602907250689',RT @anrasodu: En la Coca-Cola de #Iquique (sector Zofri) hay voluntarios vendiendo bidones de agua a $1.000.- Por favor RT.
917882913,false,finalized,3,3/28/2016 09:02:33,donation_needs_or_offers_or_volunteering_services,0.6694,,'451228603255390208',SOLIDARIDAD LATINOAMERICANA. PRESIDENTA DE BRASIL MUESTRA SU SOLIDARIDAD Y OFRECE AYUDA A CHILE TRAS TERREMOTO EN... http://t.co/U2zzJFn8R4
917882914,false,finalized,3,3/28/2016 09:04:45,injured_or_dead_people,1.0,,'451228603703767040',Cinco muertos tras terremoto en Chile http://t.co/tWQKIEDVDF Unete @TeamPGV
917882915,false,finalized,3,3/28/2016 08:51:38,sympathy_and_emotional_support,1.0,,'451228604589158400',RT @Sebastianriffo: Cuanto admiro a mi paÃ­s Chile... un ejemplo de unidad y ayuda entre su gente #ElNorteSeLevanta  #FuerzaChile
917882916,false,finalized,4,3/28/2016 08:35:26,donation_needs_or_offers_or_volunteering_services,0.5205,,'451228604790087680',RT @GonzaloZamorano: AtenciÃ³n #Chicureo ayuda en @cppcsa campaÃ±a @DesafioChile 7 a 9 abril http://t.co/ilKBOgno6N fvRT #terremotoenchile htâ€¦
917882917,false,finalized,3,3/28/2016 08:34:33,not_related_or_irrelevant,1.0,,'451228604874371073',RT @pipetass: no nos mata ni un terremoto y nos van a matar ustedes? Jaja VIVA CHILE LINDOOOOO #MuerteAChilenos
917882918,false,finalized,3,3/28/2016 08:42:30,injured_or_dead_people,0.6708,,'451228604949483520',RT @SantiContreras: AHORA: #TerremotoEnChile: Sube a 5 el nÃºmero de muertos en Iquique y Alto Hospicio por infarto y aplastamiento http://tâ€¦
917882919,false,finalized,3,3/28/2016 08:45:15,donation_needs_or_offers_or_volunteering_services,1.0,,'451228605717417985',"RT @RoAcosta6: ""@PamperoPampa: Tsunami y terremoto en Chile. Chile pidiendo ayuda a Argentina. Fecha de hoy, 2 de Abril. IronÃ­a en estado pâ€¦"
917882920,false,finalized,3,3/28/2016 08:42:30,other_useful_information,0.3431,,'451228606023233536',#ARG EvacuaciÃ³n masiva por el sismo en Chile: siguen las rÃ©plicas: El terremoto del martes dejÃ³ seis muertos. ... http://t.co/GxFOsscndq
917882921,false,finalized,3,3/28/2016 09:44:51,donation_needs_or_offers_or_volunteering_services,1.0,,'451228606224531456',"RT @FreddyOD: Ellos tambiÃ©n son vÃ­ctimas del Terremoto, Necesitamos su ayuda. @Purina_cl @NestleCL @vivirodriguesof #Arica #Iquique http://â€¦"
917882922,false,finalized,3,3/28/2016 09:20:55,injured_or_dead_people,1.0,,'451228606434639872',RT @SassFiona: Son solo 5 muertos en el norte...lo otro era un peranito pe #FuerzaArica #FuerzaIquique
917882923,false,finalized,3,3/28/2016 09:02:33,donation_needs_or_offers_or_volunteering_services,1.0,,'451228607763861504',"RT @soyarica: Comprometieron ayuda para las familias de las ""casas quebradas"" en Arica http://t.co/hVEy76oIIQ #TERREMOTO"
917882924,false,finalized,3,3/28/2016 09:37:56,donation_needs_or_offers_or_volunteering_services,1.0,,'451228608355254274',RT @XilenaEnElLimbo: Centros en #Santiago donde reciben #ayudas para #ValparaÃ­so #FuerzaValpo  #FuerzaChile #CongresoComoAlbergue http://t.â€¦
917882925,false,finalized,3,3/28/2016 09:42:53,injured_or_dead_people,0.6478,,'451228608359845888',TERREMOTO EN CHILE DEJA SEIS MUERTOS; SE LEVANTA ALERTA DE TSUNAMI http://t.co/CY6fiI02LF
917882926,false,finalized,3,3/28/2016 08:36:41,injured_or_dead_people,0.6952,,'451228608460505088',"6 Muertos por Terremoto con Tsunami en Chile... En Argentina, con el Kirchnerismo tenemos 89 por una lluvia en La Plata, 52 x Once... etc!"
917882927,false,finalized,4,3/28/2016 09:41:38,injured_or_dead_people,1.0,,'451228609420619776',Cinco muertos tras terremoto en Chile http://t.co/joSDRT1HEj Unete @TeamPGV
917882928,false,finalized,3,3/28/2016 08:55:45,injured_or_dead_people,1.0,,'451228610012397568',"Suman seis los muertos en Chile por terremoto de 8,3 grados http://t.co/6wSD0HYwfy #noticias"
917882929,false,finalized,3,3/28/2016 08:35:28,not_related_or_irrelevant,0.6656,,'451228610104270848',"Cuidado con las reas q se escaparon, alguna podrÃ­a estar disfrazada de gobernador o intendente!  PODRÃAN ESTAR A TU CIUDAD #TerremotoenChile"
917882930,false,finalized,3,3/28/2016 08:34:33,not_related_or_irrelevant,0.3454,,'451228610142031872',RT @tomascamus: #TwitterosSolidarios #FuerzaIquique #ayuda #chile @RodrigoMoranV @FernandoGarayP RT http://t.co/wU3n6GhdzF
917882931,false,finalized,3,3/28/2016 08:42:30,caution_and_advice,0.3431,,'451228611488776192',"[13:14] #IQUIQUE RT@garluis72 EstÃ¡n vendiendo AGUA SALADA  , por favor cuidado  con los sinvergÃ¼enzas @reddeemergencia @GrupoWurtlitzer"
917882932,false,finalized,3,3/28/2016 09:44:51,not_related_or_irrelevant,0.3437,,'451228611623002112',RT @MarcelaPlayazul: @ZofriOficial @HombredeRadio @Iquique_Tweet @mallzofri fuerza Iquique desde Antofagasta dando toda la ayuda#fuerzaiquiâ€¦
917882933,false,finalized,3,3/28/2016 08:45:15,donation_needs_or_offers_or_volunteering_services,0.6748,,'451228611807555584',Desde el Lunes en Plaza Ã‘uÃ±oa en el edificio Consistorial (Concejalia) se recibe ayuda para el norte #MujereDeLaPlazaÃ‘uÃ±oa #FuerzaChile
917882934,false,finalized,4,3/28/2016 09:41:38,injured_or_dead_people,1.0,,'451228612297887744',"RT @LaKarlaFigueroa: ""Asciende nÃºmero de muertos tras sismo en #Chile http://t.co/Zaxu2gF60W vÃ­a @Metro_PR"""
917882935,false,finalized,3,3/28/2016 08:52:25,injured_or_dead_people,1.0,,'451228612340240385',"RT @jessicahasbun: Al menos 5 muertos por Terremoto de 8,2 en Chile que provocÃ³ alerta de tsunami en Chile, PerÃº y Ecuador. Detalles a las â€¦"
917882936,false,finalized,3,3/28/2016 09:37:56,not_related_or_irrelevant,0.3532,,'451228612570906625',#iquique levantando muertos desde tiempos inmemoriables.
917882937,false,finalized,4,3/28/2016 09:33:48,not_related_or_irrelevant,0.4916,,'451228613535617024',"RT @UriMerlini: #FuerzaChile ? Como si ellos nos hubieran ayudado a nosotros,que te vengan a ayudar los ingleses chilenos hijos de puta"
917882938,false,finalized,3,3/28/2016 08:44:31,injured_or_dead_people,1.0,,'451228614324137984',Cinco muertos tras terremoto en Chile http://t.co/9JCuLphM2F Unete @TeamPGV
917882939,false,finalized,3,3/28/2016 08:36:16,donation_needs_or_offers_or_volunteering_services,0.6594,,'451228614420213761',RT @Pablo__CH: AYUDA CON UN RT por favor #iquique #terremoto @RoloHahn @biobio @Iquique_Tweet http://t.co/i6dhZzZ1AN
917882940,false,finalized,3,3/28/2016 09:24:54,donation_needs_or_offers_or_volunteering_services,0.6461,,'451228614546038784',RT @HombredeRadio: Quien ayudara??.. Por DM le doy el nombre y celular de la madre que pide ayuda en Alto Hospicio para su bebe. Quien dijoâ€¦
917882941,false,finalized,3,3/28/2016 09:12:17,injured_or_dead_people,1.0,,'451228614898761729',"RT @_OnlyParadise: AÃºn en Chile estÃ¡n mÃ¡s seguros que aquÃ­... Terremoto de 8.3 con resultado de 6 muertos, y Fin de semana en Caracas 27 Muâ€¦"
917882942,false,finalized,3,3/28/2016 09:02:33,injured_or_dead_people,1.0,,'451228615066124288',"Terremoto con seis muertos en Chile pone a prueba nuevo Gobierno de Bachelet: SANTIAGO DE CHILE, Chile.- Chile... http://t.co/qe4lxLB6Lw"
917882943,false,finalized,3,3/28/2016 09:02:33,injured_or_dead_people,1.0,,'451228615485575168',"Aumenta a cinco la cifra de muertos por el terremoto en Chile: Santiago de Chile, 2 abr (EFE).- El Gobierno ch... http://t.co/dD8lHf5kIf"
917882944,false,finalized,3,3/28/2016 08:55:45,sympathy_and_emotional_support,1.0,,'451228616173436928',"RT @Karlacanalesp: #TerremotoenChile #FuerzaChile Peru esta con ustedes.que permanezca la calma, con la ayuda de Dios todo pasara :Â´) http:â€¦"
917882945,false,finalized,3,3/28/2016 08:36:16,donation_needs_or_offers_or_volunteering_services,1.0,,'451228617096572928',"@portalimpacto @elsoldeiquique @PublimetroChile @ucvradio Ayuda al norte ""Terremoto en el Norte de Chile"" http://t.co/Lt7bgNch8a"
917882946,false,finalized,3,3/28/2016 09:14:46,donation_needs_or_offers_or_volunteering_services,1.0,,'451228617763082240',"RT @UrimTarapaca: Atencion autoridades de iquique, CALETAS ,  necesitan ayuda , alimentos agua y carpas.. #Caramucho #LosVerdes #Iquique  #â€¦"
917882947,false,finalized,3,3/28/2016 08:36:16,donation_needs_or_offers_or_volunteering_services,0.6688,,'451228618119987200',"Afectados por terremoto en Chile protestan por falta de ayuda: SANTIAGO DE CHILE, Chile.- Â Varias decenas de p... http://t.co/6Qsnr92bqH"
917882948,false,finalized,3,3/28/2016 08:45:38,caution_and_advice,0.6663,,'451228618321330176',RT @panchoeguiluz: @Jperezschmidt Arica e iquique. Alarma tsunami en todo borde costero pero hasta ahora sin novedad. 5 muertos x infartos â€¦
917882949,false,finalized,3,3/28/2016 08:42:30,not_related_or_irrelevant,1.0,,'451228618912305152',RT @nathy_cast: #iquique gracias a todos por ayudarme a difundir esta imagen d mi perrita perdida la extraÃ±o muxo recompensa $100.000 http:â€¦
917882950,false,finalized,4,3/28/2016 09:33:48,injured_or_dead_people,1.0,,'451228619042353152',Al menos cinco muertos dejÃ³ el Terremoto de Chile: se mantiene alerta de tsunami por 6 horas: Tsunami en Chile / Foto: EFEEl gobernad...
917882951,false,finalized,4,3/28/2016 09:33:48,sympathy_and_emotional_support,0.7538,,'451228619432423424',Ari Skywalker @SoloAriFi  ahora Damos las manos a nuestros hermanos para ayudarlos a levantarse. Bendiciones desde MÃ©xico. #FuerzaChile
917882952,false,finalized,3,3/28/2016 08:34:33,not_related_or_irrelevant,1.0,,'451228619742801920',"RT @Calaledesma: #FuerzaChile Ahora que a los chilenos los valla a ayudar los ingleses, me paso por el orto este TT"
917882953,false,finalized,3,3/28/2016 09:14:22,donation_needs_or_offers_or_volunteering_services,0.4057,,'451228619910967296',RT @lilchickeniqq: ojo rumores de para serctor sur #Iquique andan lanzas vestido militar y bombero asaltando personas en auto cuidado con eâ€¦
917882954,false,finalized,3,3/28/2016 08:36:16,sympathy_and_emotional_support,1.0,,'451228620074524672',@GermanGarmendia Oraciones para los hermanos Chilenos #FuerzaChile âœŒSaludes desde Nicaragua. Espero ser tu fan #1 de Nicaragua ðŸ˜‚ Ã©xito.
917882955,false,finalized,3,3/28/2016 08:29:37,sympathy_and_emotional_support,1.0,,'451228620527513600',Mis oraciones para nuestros hermanos chilenos que pasan un momento difÃ­cil... #FuerzaChile!! Dios estÃ¡ con ustedes!!
917882956,false,finalized,3,3/28/2016 08:46:26,not_related_or_irrelevant,0.6642,,'451228621097955328',@Ojo_Multiple #Iquique y de seguro pagado x el bolsillo de todos los chilenos podrÃ­a haber viajado en econÃ³mica y el resto para ayuda o no?
917882957,false,finalized,3,3/28/2016 08:35:28,donation_needs_or_offers_or_volunteering_services,0.6997,,'451228621361790976',A que van las autoridades a las zonas afectadas si no llevan ayuda! Llevan medidas que solo dios sabe si haran!! #TerremotoenChile
917882958,false,finalized,3,3/28/2016 09:20:55,injured_or_dead_people,1.0,,'451228622326857728',"Al menos dos muertos y tres heridos graves por terremoto en Chile: SANTIAGO DE CHILE, Chile.- Al menos dos per... http://t.co/CuTv2j7LUY"
917882959,false,finalized,3,3/28/2016 08:36:16,not_related_or_irrelevant,0.6594,,'451228622855368704',Un detenido en Chile por disparar los precios de servicios bÃ¡sicos aprovechando el caos generado por el terremoto http://t.co/OSiWuvn29C
917882960,false,finalized,3,3/28/2016 09:20:55,donation_needs_or_offers_or_volunteering_services,0.6899,,'451228623731974144',RT @T13: [Minuto a minuto] Los puntos en Santiago donde se recibe la ayuda para los afectados por terremoto http://t.co/IqSmQfdSig
917882961,false,finalized,3,3/28/2016 08:45:15,not_related_or_irrelevant,0.3399,,'451228624432410624',"#STGO CENTRO DE AYUDA A #IQUIQUE U. Arcis Libertad #53, ingreso por Erasmo Escala #27, Metro ULA) @dissolvedgirl12 @reddeemergencia RT!"
917882962,false,finalized,3,3/28/2016 09:18:06,injured_or_dead_people,1.0,,'451228624771768320',"Terremoto con seis muertos en Chile pone a prueba nuevo Gobierno de Bachelet: SANTIAGO DE CHILE, Chile.- Chile, el paÃ­s mÃ¡s sÃ­smico d..."
917882963,false,finalized,4,3/28/2016 09:33:48,not_related_or_irrelevant,1.0,,'451228625166028800',En sus ojos nunca pude encontrar maldad. Pero a veces para no morir hay que matar.
917882964,false,finalized,3,3/28/2016 08:58:08,other_useful_information,0.3377,,'451228625371557888',RT @Lamarcemondy: #Iquique crean web para bÃºsqueda de mascotas perdidas durante Ãºltimos terremotos.AYUDA CON UN RT http://t.co/Qtx8BTfKd4
917882965,false,finalized,3,3/28/2016 09:27:16,donation_needs_or_offers_or_volunteering_services,1.0,,'451228627212845057',RT @24HorasTVN: ATENCIÃ“N: Abren Cuenta Corriente de Caritas Chile para ayudar a damnificados del terremoto http://t.co/CujiWZD2Gy
917882966,false,finalized,3,3/28/2016 08:36:41,donation_needs_or_offers_or_volunteering_services,1.0,,'451228627385221120',Sede Temuco encabeza campaÃ±a para ayudar a las vÃ­ctimas del terremoto del norte de Chile http://t.co/ssOyP63hFm
917882967,false,finalized,4,3/28/2016 09:41:38,donation_needs_or_offers_or_volunteering_services,1.0,,'451228627565563904',Municipio de #Calama Impulsa CampaÃ±a Solidaria Para Ir en Ayuda de Afectados por el Terremoto http://t.co/uEIGwR94fy #Antofagasta #Iquique
