_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one_category,choose_one_category:confidence,choose_one_category_gold,tweet_id,tweet_text
917599768,false,finalized,4,3/27/2016 13:20:59,disease_signs_or_symptoms,1.0,,'460458692152811520',"What if I have a fever or any other #Corona #virus symptoms?  #BupaArabia ""With You For Betterâ€¦ http://t.co/PfTrAXswVq"
917599769,false,finalized,3,3/27/2016 16:50:02,other_useful_information,0.6891,,'460458834411417600',@null null Deadly respiratory disease MERS hits US for the first time http://t.co/dIvAytw8hW / /
917599770,false,finalized,3,3/27/2016 09:56:09,disease_transmission,1.0,,'460458856087568384',RT @WHO: No evidence of sustained human-to-human Middle East respiratory syndrome transmission in communities: IHR Emergency Committee on #â€¦
917599771,false,finalized,4,3/27/2016 16:37:29,disease_transmission,0.7328,,'460458956314271745',"RT @HelenBranswell: .@DavidQuammen re: #MERS in Bangladesh - it's either a very interesting case (transmission on plane, in airport) or notâ€¦"
917599772,false,finalized,4,3/27/2016 09:54:21,affected_people,1.0,,'460459187278217216',Centers for Disease Control confirms first U.S. case of deadly MERSÂ virus http://t.co/qTYr4NpxH8
917599773,false,finalized,3,3/27/2016 09:48:55,other_useful_information,0.6648,,'460459673238253569',"""Be careful around your friends if they go back to Indian"" - my mom on MERS (middle eastern respiratory syndrome, a disease from camels)..."
917599774,false,finalized,3,3/27/2016 10:13:48,prevention,1.0,,'460460095722516481',RT @CDCgov: @nurseswhovax CDC developed guidelines for clinicians &amp; health depts on preventing disease spread. http://t.co/26x9tgVI9s #MERSâ€¦
917599775,false,finalized,3,3/27/2016 16:45:49,affected_people,1.0,,'460460605934432256',"RT @PzFeed: Patient in Florida confirmed as 2nd imported U.S. case of MERS, Centers for Disease Control and Prevention says - @BNONews"
917599776,false,finalized,3,3/27/2016 10:49:55,affected_people,1.0,,'460460832799723523',"""The first U.S. case of MERS-CoV has been reported in Indiana, the Centers for Disease Control and Prevention says."""
917599777,false,finalized,4,3/27/2016 13:20:59,prevention,0.7519,,'460460916354449408',"RT @Dr_ahmadalmeman: Updated MERS-CoV case definition, infection prevention and control guidelines by Saudi MOH, May 13th, 2014:  http://t.â€¦"
917599778,false,finalized,3,3/27/2016 10:38:06,other_useful_information,1.0,,'460461069312745472',RT @AVMAvets: MERS has something in common with other emerging disease threats: it's a zoonotic disease http://t.co/hLBOAFlaIM #OneHealth
917599779,false,finalized,3,3/27/2016 09:46:11,affected_people,1.0,,'460461213604798464',MYSTERIOUS DISEASE  CDC confirms first case of MERS virus in an American http://t.co/3xYcYAqjpM #news
917599780,false,finalized,3,3/27/2016 13:13:49,other_useful_information,0.5789,,'460461235532988417',#MobileTechnology 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/eYjpA4qO2H
917599781,false,finalized,4,3/27/2016 13:21:15,disease_signs_or_symptoms,0.4627,,'460461247624794113',"MERS Virus Symptoms Not A Global Epidemic Yet, WHO Says Donâ€™t Drink Camel Urine http://t.co/wuendcFXpk via Patrick Frye"
917599782,false,finalized,3,3/27/2016 10:34:41,affected_people,0.6677,,'460461744994131968',MERS RT @OperationFollow: #TeamFollowBack 2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/z1Drh1DADX
917599783,false,finalized,3,3/27/2016 09:43:26,prevention,0.6531,,'460461832927318016',"MERS health advisory signs at DIA: At the request of the U.S. Centers for Disease Control and Prevention, the... http://t.co/xjPRrhQ8ND"
917599784,false,finalized,4,3/27/2016 10:16:51,treatment,0.4913,,'460462133101494272',The Centers for Disease Control and Prevention is using its SARS playbook to combat MERS. https://t.co/wcAFvpNv7K http://t.co/0lK0V6lO7C
917599785,false,finalized,3,3/27/2016 10:04:26,deaths_reports,1.0,,'460462238285840385',WHO in urgent MERS talks; 5 more die in Saudi Arabia: Health and infectious disease experts met at the World H... http://t.co/w12P6E9pkT
917599786,false,finalized,4,3/27/2016 10:21:35,disease_transmission,0.4949,,'460462338664316929',"Saudis Question Mecca Preparedness as MERS Spreads: As MERS virus spreads, Saudis question Mecca preparedness ... http://t.co/gXuBLzXwmD"
917599787,false,finalized,5,3/27/2016 10:13:50,affected_people,0.7935,,'460462562342346752',"""@gmanews: Saudi Arabia finds another 32 MERS cases as disease spreads http://t.co/1Xyg8UOFEK"" Please pray for Middle East +++"
917599788,false,finalized,3,3/27/2016 10:27:26,affected_people,1.0,,'460462708622897152',"RT @Laurie_Garrett: First USA #MERS case: Health worker in Riyadh, flew London/Chicago 4/24 then bus to Indiana. @CDC says Symptoms 4/27, hâ€¦"
917599789,false,finalized,5,3/27/2016 09:15:46,other_useful_information,0.7967,,'460462775962468352',"Even if the new #MERS data is accurate, there are some questions to be asked of #KSA and researchers. via @Crof http://t.co/Y8Iab4eED8"
917599790,false,finalized,3,3/27/2016 10:18:04,other_useful_information,1.0,,'460463033467564032',RT @EmilyWTHR: MERS stands for Middle East Respiratory Syndrome. CDC says in 2014 new diseases r just a plane ride away.
917599791,false,finalized,4,3/27/2016 13:24:29,treatment,0.7053,,'460463063674937344',RT @AlArabiya_Eng: New discovery could lead to #MERS treatment http://t.co/IvFByWsVjv #medicine
917599792,false,finalized,3,3/27/2016 10:07:44,affected_people,1.0,,'460463194570776576',Another 18 MERS Cases Identified In Saudi Arabia As Disease Spreads http://t.co/0iNckfvVPT http://t.co/gaPp1cAK6D #saudi
917599793,false,finalized,4,3/27/2016 11:04:35,other_useful_information,1.0,,'460463463874457601',RT @GetReady: Is your organization getting questions about #MERS? Download our fact sheet &amp; add your own logo: http://t.co/AfgeykEOwa
917599794,false,finalized,3,3/27/2016 10:27:26,affected_people,1.0,,'460463480672251904',RT @DHermannHC: 2 in Florida Show Symptoms of Deadly Middle Eastern Virus (via @Pocket) - http://t.co/fFXE0pfDTh
917599795,false,finalized,3,3/27/2016 10:23:51,other_useful_information,1.0,,'460463602332626944',MERS Search: Disease Detectives Beat Bushes for Virus http://t.co/gAupbjpAnQ via @NBCNews
917599796,false,finalized,4,3/27/2016 17:09:46,other_useful_information,1.0,,'460463623501266944',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East virus that has... http://t.co/9K5KAKqsXj
917599797,false,finalized,3,3/27/2016 09:41:03,affected_people,0.6442,,'460463710004609025',2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/h4vDV6xSuv http://t.co/5FXxhRVxo0
917599798,false,finalized,4,3/27/2016 10:21:35,affected_people,1.0,,'460463845564497920',First Case of Deadly Middle Eastern Virus Found in U.S.: The Center for Disease Control has ... http://t.co/hFaySgEvpk #AndroidPortfolio
917599799,false,finalized,3,3/27/2016 10:34:41,other_useful_information,0.6884,,'460463856872353792',"RT @WHO: Keiji Fukuda: Concerns of Emergency Committee on #MERS: weaknesses in infection prevention &amp; control, gaps in critical info"
917599800,false,finalized,3,3/27/2016 11:00:37,disease_transmission,1.0,,'460464095427567616',#MERS is not highly contagious; #disease represents very low risk to the general public #CDC http://t.co/xkjpdZXYFT
917599801,false,finalized,3,3/27/2016 09:41:03,other_useful_information,0.6697,,'460464123935854594',Deadly respiratory disease MERS spreads toÂ Iran http://t.co/VQMSN5ZtUl
917599802,false,finalized,3,3/27/2016 09:56:09,disease_transmission,1.0,,'460464146023469056',@Laurie_Garrett Sorry.  Corrected #MERS transmission link http://t.co/q7CILI71Ie
917599803,false,finalized,3,3/27/2016 09:45:48,disease_transmission,0.6827,,'460464260514996227',Middle Eastern Respiratory Syndrome (MERS) is communicable infection from Saudi Arabia- Prevention: No Kissing before or after Camel Humping
917599804,false,finalized,4,3/27/2016 13:21:15,other_useful_information,0.5373,,'460464269474414592',People with pre-existing medical conditions like Heart diseases are more likely to be affected by the Mers Virus
917599805,false,finalized,3,3/27/2016 10:51:02,other_useful_information,1.0,,'460464300344492033',RT @Aquarius1961: #MERS Disease May Be The Next Terrorist Attack On America: http://t.co/4ZFQbtOxj9 via @YouTube #bluehand #congress #rednaâ€¦
917599806,false,finalized,3,3/27/2016 10:13:48,disease_transmission,1.0,,'460464313766248449',"#MERS is not as contagious as the flu, says @gumedcenter #infectiousdisease expert via @afp http://t.co/jD9WyazPse"
917599807,false,finalized,4,3/27/2016 10:17:11,other_useful_information,1.0,,'460464343403220992',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/EckSmL3ajN
917599808,false,finalized,4,3/27/2016 11:04:35,not_related_or_irrelevant,0.5224,,'460464422914637824',I know MERS is a terrible disease but it sounds adorable. Kind of like #courtneylove
917599809,false,finalized,5,3/27/2016 09:15:46,not_related_or_irrelevant,0.5934,,'460464423052668930',MERS sounds terrible. It also sounds like the name disease a 23-year old would invent to explain why he'd missed work to go to Burning Man.
917599810,false,finalized,3,3/27/2016 09:46:11,other_useful_information,0.6531,,'460464439729598466',"No signs of H7N9 flu, MERS coronavirus identified in Cambodia: healthÂ official http://t.co/yKmVrmRtL0"
917599811,false,finalized,4,3/27/2016 10:17:11,other_useful_information,0.7857,,'460464461045055488',"RT @ChrisDaniels5: RT @NBCNightlyNews: NEW: TSA and CDC to post signs at major U.S. airports, alerting travelers about MERS virus http://t.â€¦"
917599812,false,finalized,3,3/27/2016 09:41:03,prevention,0.3558,,'460464498395348992',NTRR Works to Eliminate Spread of Disease as 2nd U.S. Case of MERS Reported http://t.co/W1wnkwEifc
917599813,false,finalized,3,3/27/2016 10:28:15,other_useful_information,1.0,,'460464580368424960',MERS Search: Disease Detectives Beat Bushes for Virus: Disease detectives are going through the painstaking ta... http://t.co/WUFCgm8NLa
917599814,false,finalized,3,3/27/2016 09:56:09,affected_people,1.0,,'460464582235291648',#MERS symptoms show up in 2 US health workers #health - http://t.co/VChwOhmBZq via http://t.co/6bmptoU6Va
917599815,false,finalized,3,3/27/2016 10:16:55,affected_people,0.6744,,'460464609627881473',"RT @NBCLA: JUST IN: 16 LA Co. residents who shared flight w/ MERS patient show no signs of having virus, health officials say http://t.co/Vâ€¦"
917599816,false,finalized,3,3/27/2016 09:04:43,affected_people,0.3448,,'460464642159308800',IN officials says MERS patient improving in Munster. No others showing signs of the disease. http://t.co/llqCy0nu1m
917599817,false,finalized,3,3/27/2016 10:28:15,other_useful_information,0.6785,,'460464670324056064',@smrtprdct  Muslim Tradition of Drinking Camel Urine Will Spread MERS Disease Globally - Walid Shoebat
917599818,false,finalized,4,3/27/2016 16:41:06,affected_people,0.5271,,'460464709599494144',Fla. MERS patient out of hospital; first US transmission reported - http://t.co/YpGAmnhBf6 http://t.co/zrgocU0sJw #google #health
917599819,false,finalized,3,3/27/2016 10:23:51,treatment,1.0,,'460464728129560577',#Saudi cleric says he can cure patients infected with #MERS virus using a herbal treatment http://t.co/Y1x7waru8V
917599820,false,finalized,3,3/27/2016 10:23:51,other_useful_information,1.0,,'460464749806112768',#MERS is a mistranslation; the disease was in fact discovered in France by Billy Ocean and subsequently named after him.
917599821,false,finalized,3,3/27/2016 09:44:44,disease_transmission,0.3542,,'460464788431048705',CDC Races to Track People Exposed to MERS Teams at the Centers for Disease Control are working around the clock ... http://t.co/FCVyu7M4RA
917599822,false,finalized,3,3/27/2016 09:22:08,disease_signs_or_symptoms,0.6665,,'460464808455061504',RT @jonotter: 1/3 #MERS pts have GI symptoms + viral contamination of air &amp; surfaces occurs 80% of the time in toilets = bad combo! http://â€¦
917599823,false,finalized,3,3/27/2016 10:49:55,affected_people,1.0,,'460464890189459457',First Case of Deadly Middle Eastern Virus Found in U.S.: The Center for Disease Control has confirmed that a c... http://t.co/vtHWigY7zl
917599824,false,finalized,4,3/27/2016 11:04:56,disease_signs_or_symptoms,0.7409,,'460464922481020928',Florida Hospital Workers Who Came In Contact With #MERS Patient Have Flu-Like Symptoms http://t.co/Bl9iQJVMGZ
917599825,false,finalized,4,3/27/2016 13:13:17,affected_people,0.8691,,'460464983114252289',"Newest US #MERS case was infected by Indiana patient, CDC says -  The Centers for Disease Control and Prevention... http://t.co/8vbnmdMN1r"
917599826,false,finalized,3,3/27/2016 13:07:34,disease_signs_or_symptoms,1.0,,'460464993688109057',RT @mashable: Forget Alec Baldwin! Two additional health care workers are showing symptoms of the deadly #MERS virus in U.S. http://t.co/YVâ€¦
917599827,false,finalized,3,3/27/2016 12:14:07,affected_people,1.0,,'460465012255895552',#DmEdiison_21 Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and... http://t.co/uCknB4QKcB @DmEdiison_21
917599828,false,finalized,4,3/27/2016 13:15:37,other_useful_information,0.7573,,'460465031772385281',"WHO, experts raise questions about newly revealed Saudi MERSÂ cases http://t.co/33fTmATKFp"
917599829,false,finalized,3,3/27/2016 12:46:11,not_related_or_irrelevant,0.676,,'460465100546404352',RT @DocFM1: @ilhamabuljadaye @HelenBranswell There is no place for polemics but for management review of Infection control and prevention iâ€¦
917599830,false,finalized,3,3/27/2016 12:43:34,disease_transmission,0.6826,,'460465222302830592',Deadly respiratory disease MERS spreads to Iran via /r/worldnews http://t.co/0PD4sSysM0
917599831,false,finalized,3,3/27/2016 13:07:29,other_useful_information,1.0,,'460465255450419202',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana ..BusinessNews Atlanta http://t.co/gr77xGpAyp
917599832,false,finalized,4,3/27/2016 12:21:40,other_useful_information,0.4955,,'460465267630305281',Scientists question Saudi openness on deadly MERS virus outbreak http://t.co/5eX3HMg5rU (cc: @JIDF) #JIDF
917599833,false,finalized,3,3/27/2016 13:15:37,affected_people,1.0,,'460465343798865920',Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention confirmed on Sat... http://t.co/VkF55qFrwE
917599834,false,finalized,3,3/27/2016 13:07:34,disease_transmission,1.0,,'460465348740141056',"RT @carlzimmer: Saudi government hopes to make a #MERS vaccine, but blocking transmission from animals makes more sense http://t.co/R7Pqs3mâ€¦"
917599835,false,finalized,5,3/27/2016 12:55:44,other_useful_information,0.6224,,'460465362799054850',MERS Search: Disease Detectives Beat Bushes for Virus - http://t.co/3lZg511BTz: ABC NewsMERS Search: Disease De... http://t.co/8yj3Pxxujm
917599836,false,finalized,4,3/27/2016 12:09:28,affected_people,1.0,,'460465404440494080',2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/zlDx05yt5R #tech via mashable
917599837,false,finalized,3,3/27/2016 12:29:25,affected_people,1.0,,'460465410434154496',RT @johnnyreb1864: Now 4 Cases of MERS IN U.S.? 2 Health Care Workers Exposed to MERS Patient Have Flu-Like Symptoms 5-13-14 #FYI http://t.â€¦
917599838,false,finalized,3,3/27/2016 17:34:15,disease_transmission,0.649,,'460465449030123520',"#WHO: #MERS spread serious, but not #emergency #outbreak #epidemic #pandemic #infectiousdiseases  http://t.co/Vd7mRfLgpS"
917599839,false,finalized,3,3/27/2016 13:04:50,other_useful_information,0.6567,,'460465504067801090',"#MERS Not As Threatening As Other Diseases, says CDC - diseases such as #Chikunguya more likely to spread across US http://t.co/ZZfRYcthh3"
917599840,false,finalized,6,3/27/2016 12:58:46,other_useful_information,1.0,,'460465527966928896',"RT @WFTV: If you have any questions or concerns about #MERS in #Orlando, the local hotline is 407-858-1490. Please RT. http://t.co/Yld9CK9Fâ€¦"
917599841,false,finalized,3,3/27/2016 17:11:17,affected_people,0.6866,,'460465560636383232',First Case of Deadly Middle Eastern Virus Found in U.S.: The Center for Disease Control has confirmed that a c... http://t.co/wfpCuLfu1i
917599842,false,finalized,3,3/27/2016 16:33:56,prevention,1.0,,'460465575714885632',Kerry B. Collison Asia News: Prevention is the best medicine for MERS virus http://t.co/ApL5AXDOsT
917599843,false,finalized,4,3/27/2016 12:52:06,affected_people,1.0,,'460465585403752448',Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention confirmed on Sat... http://t.co/rG1C4R3gEP
917599844,false,finalized,3,3/27/2016 12:55:52,affected_people,0.6725,,'460465640114249728',"""The first U.S. case of MERS-CoV has been reported in Indiana, the Centers for Disease Control and Prevention says."" via @cnnbrk"
917599845,false,finalized,4,3/27/2016 12:08:14,affected_people,1.0,,'460465643146706944',First Case of Deadly Middle Eastern Virus Found in U.S.: The Center for Disease Control has confirmed that a c... http://t.co/6Jjxcv8UGG
917599846,false,finalized,4,3/27/2016 17:10:34,affected_people,1.0,,'460465930586173440',Second confirmed case of MERS in the US: The Centers for Disease Control and Prevention has... http://t.co/nyjwLJeS9k #Atlanta #GA
917599847,false,finalized,3,3/27/2016 17:21:00,affected_people,0.6667,,'460465931789942784',RT @Newsweek: Two health workers at a Florida hospital exposed to a patient with MERS have begun showing flu-like symptoms http://t.co/ZImCâ€¦
917599848,false,finalized,3,3/27/2016 17:27:42,disease_signs_or_symptoms,0.633,,'460466820852764672',RT @MERS_inSAUDI: â€œ@CIDRAP: Official: US #MERS patient's first symptoms preceded travel http://t.co/SoRU3MSLNgâ€
917599849,false,finalized,3,3/27/2016 17:09:46,disease_transmission,1.0,,'460466951970889728',First person to person transmission of #MERS confirmed in the US! @USCGlobalHealth @hwipfli  http://t.co/ygVaSMnSYT
917599850,false,finalized,3,3/28/2016 00:51:59,other_useful_information,0.6627,,'460466972237787136',#CDC's Frieden: CDC has actually ruled out 150 people w/ symptoms of #MERS but found to be negative   #MERSCoV
917599851,false,finalized,4,3/27/2016 17:10:34,other_useful_information,0.5201,,'460467005129506816',RT @deniseonKOMO: Warning signs going up at @SeaTacAirport today #liveonkomo learns to alert travelers to threat of #mers http://t.co/wPAnqâ€¦
917599852,false,finalized,5,3/27/2016 12:55:44,deaths_reports,1.0,,'460467071936000000',RT @PzFeed: Saudi Arabia reports 18 new MERS cases as 4 more die of the disease - health ministry
917599853,false,finalized,3,3/27/2016 17:47:32,other_useful_information,1.0,,'460467083105824769',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana (http://t.co/QKWhExr72f) http://t.co/emFpFQuTOF
917599854,false,finalized,4,3/27/2016 17:38:33,other_useful_information,0.7555,,'460467168095010816',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/iVLYHoy1Mi
917599855,false,finalized,3,3/27/2016 12:37:22,disease_transmission,0.6729,,'460467179347914752',RT @makoto_au_japon: #MERS #Virus Symptoms Being Spread By Muslims Drinking #Camel #Urine?(Video) http://t.co/fpS2I9CnTw #coronavirus http:â€¦
917599856,false,finalized,6,3/27/2016 12:52:49,other_useful_information,1.0,,'460467307345903616',RT @Globe_Health: Six questions answered: What Canadians need to know about the MERS virus http://t.co/qGcEgOUvAP
917599857,false,finalized,6,3/27/2016 12:32:12,other_useful_information,0.814,,'460467433942564864',"RT @LizSzabo: Measles upsurge: how worried should we be? Part of not good infectious disease trend (pertussis, mumps, MERS) http://t.co/RtJâ€¦"
917599858,false,finalized,3,3/27/2016 12:23:12,prevention,0.6637,,'460467691506397184',"RT @WHO: Keiji Fukuda: Concerns of Emergency Committee on #MERS: weaknesses in infection prevention &amp; control, gaps in critical info"
917599859,false,finalized,3,3/27/2016 12:58:46,affected_people,0.6842,,'460467742085484545',RT @AlexForOffice: It begins... MT @mashable Two additional health care workers are showing symptoms of the deadly #MERS virus in U.S. httpâ€¦
917599860,false,finalized,4,3/27/2016 17:08:30,disease_signs_or_symptoms,0.5192,,'460467819017420800',These signs are going up at #airports nationwide. Do you know why? On the blog: #MERS #CDC http://t.co/NvYb5bjszj http://t.co/jz41PGDAZF
917599861,false,finalized,4,3/27/2016 16:33:56,treatment,1.0,,'460467881160232960',No specific treatment for MERS coronavirus known yet - WHO officer http://t.co/qweZnKWmjz http://t.co/gaPp1cAK6D #saudi
917599862,false,finalized,3,3/27/2016 13:04:50,affected_people,0.6595,,'460468064128360449',CDC: First Case of Potentially Deadly MERS Disease in the U.S. http://t.co/pF1cE3390N
917599863,false,finalized,4,3/27/2016 13:14:46,prevention,0.4797,,'460468080200929280',@DeeC748 KNOWING MERS IS DEADLY. PEOPLE TRAVELING FROM THE AFFECTED COUNTRIES SHOULD BE QUARANTINED TILL THEY PROVE FREE OF DISEASE.
917599864,false,finalized,3,3/27/2016 17:12:40,affected_people,1.0,,'460468086273871872',"Uh oh!  CNN Breaking News - The first U.S. case of MERS-CoV has been reported in Indiana, the Centers for Disease... http://t.co/2JTlR16XhR"
917599865,false,finalized,4,3/27/2016 12:29:25,affected_people,0.7442,,'460468099951898624',"RT @scottjbecker: Through Advanced Molecular Detection, @CDCgov monitors emerging diseases such as this 2nd case of imported #MERS #goodsciâ€¦"
917599866,false,finalized,3,3/27/2016 11:59:27,other_useful_information,1.0,,'460468126254387200',#Mers coronavirus is still posing myriad of unanswered questions for scientists http://t.co/VLScYXEQqS via @TheNationalUAE
917599867,false,finalized,4,3/27/2016 12:52:06,disease_transmission,1.0,,'460468567797137408',Tech News: US MERS case spread disease to a contact; first onward spread in North America http://t.co/vQlxtik3Qe via @WesternBiz
917599868,false,finalized,3,3/27/2016 17:21:00,affected_people,0.6667,,'460468934353747972',"CDC: #MERS patient arrived in #Chicago and did not identify himself as someone who may have been ill, he wasn't showing symptoms at the time"
917599869,false,finalized,4,3/27/2016 12:27:24,affected_people,0.7644,,'460468937701216256',2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orlando-area hospital ... http://t.co/B6Wswa8TtA
917599870,false,finalized,4,3/27/2016 13:04:07,affected_people,0.532,,'460469014842867713',"MT @AP: MORE: Of the confirmed MERS cases, the official Saudi Press Agency says 53 are still receiving treatment: http://t.co/CKowLn7OiG"
917599871,false,finalized,5,3/27/2016 12:24:44,disease_signs_or_symptoms,1.0,,'460469368216756224',"RT @KelliWSBT: Comm. Hospital Doc: #MERS virus - flu like symptoms - fever, cough, shortness of breath. Some patients have diarrhea (rare)."
917599872,false,finalized,6,3/27/2016 12:52:49,not_related_or_irrelevant,0.5241,,'460469409753358337',No one touch me until this Mers disease thing is figured out. #dontwannadie ðŸ˜·
917599873,false,finalized,3,3/27/2016 12:55:52,affected_people,0.6725,,'460469827803414529',"The first U.S. case of MERS-CoV has been reported in Indiana, the Centers for Disease Control and Prevention says. http://t.co/ShpfNL7qi6"
917599874,false,finalized,4,3/27/2016 12:09:28,affected_people,1.0,,'460470019068264449',"""The first U.S. case of MERS-CoV has been reported in Indiana, the Centers for Disease Control and Prevention says."" via @cnnbrk"
917599875,false,finalized,3,3/27/2016 17:27:42,other_useful_information,1.0,,'460470122344644608',CDC: This disease is now in our heartland. #MERS @fox59
917599876,false,finalized,5,3/27/2016 13:04:24,other_useful_information,1.0,,'460470244331753474',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana
917599877,false,finalized,4,3/27/2016 17:38:33,disease_transmission,1.0,,'460470280209842176',Links 6/5/14: Camel Snot Blamed for Transmission of Deadly MERS Virus  Bloomberg (EM) Charles Ponziâ€™s house up... http://t.co/iiKV3845aU
917599878,false,finalized,3,3/27/2016 16:35:05,disease_signs_or_symptoms,0.7235,,'460470296328142848',RT @CDCtravel: Travelers to Arabian Peninsula: protect yourselves &amp; know the symptoms of #MERS when to seek care:  http://t.co/wUo6xOtNsf
917599879,false,finalized,4,3/27/2016 12:57:15,other_useful_information,0.76,,'460470399038672896',UAE: Undiagnosed disease killing camels (no mention of #MERS) http://t.co/WFbhDUArgV
917599880,false,finalized,4,3/27/2016 12:29:56,disease_transmission,0.7365,,'460470614076039168',@martinenserink The fairy tale on no sustained #MERS transmission is history http://t.co/Tx7evNkRVI
917599881,false,finalized,3,3/27/2016 17:09:46,other_useful_information,1.0,,'460470619860389888',RT @PulseLabJakarta: Can we use social media for #disease surveillance? A proof of concept on #MERS in #Indonesia http://t.co/1SWBJuN5VY
917599882,false,finalized,5,3/27/2016 12:50:40,affected_people,0.7997,,'460470637509623809',Saudi Arabia finds another 32 MERS cases as disease spreads - Yahoo News India https://t.co/BVL0ruvDKE via @YahooINNews
917599883,false,finalized,3,3/27/2016 13:04:50,other_useful_information,1.0,,'460470758775717888',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/pXATKCpI7D
917599884,false,finalized,3,3/27/2016 17:12:40,other_useful_information,1.0,,'460470776563392512',VIDEO: MERS Search: Disease Detectives Beat Bushes ForÂ Virus http://t.co/pfCSJbmwad
917599885,false,finalized,3,3/27/2016 13:07:34,affected_people,1.0,,'460471290600894464',"""The first U.S. case of MERS-CoV has been reported in Indiana, the Centers for Disease Control and Prevention says."" via @cnnbrk"
917599886,false,finalized,3,3/27/2016 18:22:33,other_useful_information,0.6688,,'460471553592160257',10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana: A deadly Middle East virus that has... http://t.co/Jj1l6LPtyQ
917599887,false,finalized,3,3/27/2016 16:57:58,prevention,0.69,,'460471803182608384',#mers #corona prevention campaign in #KSA http://t.co/hjW5EZc0S1
917599888,false,finalized,3,3/27/2016 13:15:37,affected_people,1.0,,'460471830323535873',Two more people in Florida show symptoms of deadly MERS virus http://t.co/CbY5xVGvq1 via @Salon
917599889,false,finalized,4,3/27/2016 12:21:40,affected_people,0.5,,'460471957029666816',#whatshot #news Orlando MERS virus case sparks questions http://t.co/KBgkgocdxf http://t.co/6JIdIaQODd #health #science
917599890,false,finalized,3,3/27/2016 16:51:36,treatment,1.0,,'460472269433602050',RT @aqushmaq: My brother Dr. Ismael is showing a great progress within the treatment for #MERS .. Hopefully the coming hours will bring us â€¦
917599891,false,finalized,3,3/27/2016 12:56:15,affected_people,1.0,,'460473001629483008',2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/qUYj4fwAPm
917599892,false,finalized,5,3/27/2016 12:54:18,disease_transmission,0.62,,'460473096135114753',Indiana Mers patient did not spread the virus: New lab testing from the centers for disease control finds an... http://t.co/HI7i1sRgxf
917599893,false,finalized,4,3/27/2016 12:22:21,other_useful_information,1.0,,'460473281389531137',Denver airport signs warn travelers of MERS virus [ALERT] http://t.co/7OmSxGhrau
917599894,false,finalized,4,3/27/2016 12:29:25,other_useful_information,0.7502,,'460473464923901952',Will MERS be the solution to overpopulation?  CDC-MERS-Frequently Asked Questions - @CDCgov http://t.co/oehY0rLp3X
917599895,false,finalized,3,3/27/2016 13:07:34,other_useful_information,0.666,,'460473561388290048',Deadly respiratory disease MERS spreads to Iran http://t.co/KfPhoYb65I
917599896,false,finalized,3,3/27/2016 13:26:47,affected_people,1.0,,'460473878209658880',Saudi Arabia finds another 18 MERS cases as disease spreads - #Android #IOS #ksa #uae http://t.co/cwxArmSvVj #health #news
917599897,false,finalized,3,3/27/2016 12:11:38,affected_people,0.664,,'460473983649849344',Third Case of MERS Confirmed in the U.S.: The U.S. Centers for Disease Control and Prevention confirmed on Sat... http://t.co/R3rD5bBaXd
917599898,false,finalized,4,3/27/2016 12:06:04,disease_signs_or_symptoms,0.749,,'460474138663350272',RT @carlzimmer: Is #MERS spreading in U.S.?  @ReutersUS reports 2 Florida health workers have symptoms after exposure to patient http://t.câ€¦
917599899,false,finalized,4,3/27/2016 13:17:40,other_useful_information,0.511,,'460474226127151104',Not fun about this new disease called MERS is in Orlando .... Oh well ... getting ready for our tech show at #Fringe
917599900,false,finalized,5,3/27/2016 12:24:44,affected_people,0.5837,,'460474247824293888',The CDC have confirmed the first known case of the deadly infectious disease MERS in the USA. http://t.co/BpTcsTmB9J
917599901,false,finalized,3,3/27/2016 17:27:42,other_useful_information,1.0,,'460474302941638656',RT @P_Raseel: Frequently Asked Questions on Middle East Respiratory Syndrome Coronavirus (MERSâ€CoV) http://t.co/UPlhqkK23L #coronavirus
917599902,false,finalized,4,3/27/2016 12:08:14,disease_signs_or_symptoms,0.5124,,'460474743083134976',#WebDesigning 2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/vQYpCRoFFy
